,0,1,2
0,Image_name,IoU,State
61,/CRACK500_20160222_165037_641_361.jpg,57.29231869802378,Detect
62,/CRACK500_20160222_165218_641_1.jpg,50.79819893573475,Detect
63,/CRACK500_20160222_165225_1281_721.jpg,42.19440353460972,Detect
64,/CRACK500_20160222_165256_1281_1.jpg,0.0,No_detect
65,/CRACK500_20160222_165256_1281_721.jpg,41.658152094584736,Detect
66,/CRACK500_20160222_165256_641_1.jpg,8.234362628661916,Detect
67,/CRACK500_20160222_165715_1921_721.jpg,31.132075471698112,Detect
68,/CRACK500_20160222_165909_1281_1081.jpg,39.33333333333333,Detect
69,/CRACK500_20160222_165919_1_721.jpg,26.690604428485937,Detect
70,/CRACK500_20160222_165926_1281_721.jpg,43.78531073446328,Detect
71,/CRACK500_20160222_165947_1921_721.jpg,48.87596289891526,Detect
72,/CRACK500_20160222_165951_1921_1.jpg,43.16083576287658,Detect
73,/CRACK500_20160225_114503_1_361.jpg,34.187712024123634,Detect
74,/CRACK500_20160225_114514_721_1281.jpg,14.84017186836017,Detect
75,/CRACK500_20160225_114514_721_641.jpg,20.190932494279178,Detect
76,/CRACK500_20160225_114535_1281_1081.jpg,22.5113858165257,Detect
77,/CRACK500_20160225_114535_1921_1081.jpg,44.44444444444444,Detect
78,/CRACK500_20160225_114535_1_1.jpg,28.096947935368043,Detect
79,/CRACK500_20160302_155848_1281_361.jpg,80.77689810332062,Detect
80,/CRACK500_20160302_155848_1921_361.jpg,65.66642270472472,Detect
81,/CRACK500_20160302_155848_641_721.jpg,71.72197490894374,Detect
82,/CRACK500_20160302_155857_1281_1.jpg,0.0,No_detect
83,/CRACK500_20160302_155857_1_721.jpg,78.09255146749895,Detect
84,/CRACK500_20160302_155914_1081_641.jpg,0.0,No_detect
85,/CRACK500_20160302_155919_1281_721.jpg,58.884636413340615,Detect
86,/CRACK500_20160302_155919_641_1.jpg,0.0,No_detect
87,/CRACK500_20160302_155919_641_1081.jpg,0.0,No_detect
88,/CRACK500_20160302_155925_1281_361.jpg,42.754479228194526,Detect
89,/CRACK500_20160302_155925_641_361.jpg,4.339250493096647,Detect
90,/CRACK500_20160302_160033_641_361.jpg,31.143695014662757,Detect
91,/CRACK500_20160303_091830_361_1281.jpg,48.81092190252495,Detect
92,/CRACK500_20160303_092627_641_721.jpg,46.32352941176471,Detect
93,/CRACK500_20160303_092806_1281_721.jpg,50.67549668874172,Detect
94,/CRACK500_20160303_092806_1_721.jpg,40.532825880114174,Detect
95,/CRACK500_20160303_092839_1281_361.jpg,21.122789028454243,Detect
96,/CRACK500_20160303_092839_1281_721.jpg,17.901113933945673,Detect
97,/CRACK500_20160303_092839_641_721.jpg,36.79636733735222,Detect
98,/CRACK500_20160303_093353_1921_361.jpg,48.11358792696273,Detect
99,/CRACK500_20160303_093353_1921_721.jpg,56.504922644163145,Detect
100,/CRACK500_20160303_093400_641_1.jpg,43.31770222743259,Detect
101,/CRACK500_20160303_093400_641_721.jpg,37.45054945054945,Detect
102,/CRACK500_20160303_093527_1281_361.jpg,35.79376178026388,Detect
103,/CRACK500_20160303_093537_1921_1081.jpg,48.59312963921975,Detect
104,/CRACK500_20160306_103613_1_721.jpg,7.268827454718779,Detect
105,/CRACK500_20160306_103638_1921_1081.jpg,40.618556701030926,Detect
106,/CRACK500_20160306_103638_1_361.jpg,0.0,No_detect
107,/CRACK500_20160306_103657_1921_721.jpg,13.802008608321378,Detect
108,/CRACK500_20160306_103657_641_721.jpg,43.34324702589223,Detect
109,/CRACK500_20160306_103816_1_721.jpg,22.757029405451814,Detect
110,/CRACK500_20160306_103830_1921_1081.jpg,37.73341918866709,Detect
111,/CRACK500_20160306_103903_1281_361.jpg,71.70191339375629,Detect
112,/CRACK500_20160306_103903_641_361.jpg,80.12061989464844,Detect
113,/CRACK500_20160306_104522_1921_361.jpg,63.365617433414045,Detect
114,/CRACK500_20160306_104522_1921_721.jpg,61.50115473441109,Detect
115,/CRACK500_20160306_104522_641_721.jpg,84.85315712187959,Detect
116,/CRACK500_20160306_104527_1921_721.jpg,75.139146567718,Detect
117,/CRACK500_20160306_104527_641_361.jpg,79.55161369795516,Detect
118,/CRACK500_20160307_143827_1_721.jpg,50.98656939147737,Detect
119,/CRACK500_20160307_144115_1281_1.jpg,49.77402240125762,Detect
120,/CRACK500_20160307_144150_1281_721.jpg,69.23076923076923,Detect
121,/CRACK500_20160307_144150_641_361.jpg,46.66522069189893,Detect
122,/CRACK500_20160307_144202_1281_361.jpg,45.36066584463625,Detect
123,/CRACK500_20160307_144202_1281_721.jpg,45.565376409631206,Detect
124,/CRACK500_20160307_144842_1281_1.jpg,20.950262647295443,Detect
125,/CRACK500_20160307_144842_1281_1081.jpg,61.501724595383386,Detect
126,/CRACK500_20160307_144916_1281_361.jpg,38.784757981462405,Detect
127,/CRACK500_20160307_144916_1921_721.jpg,30.953477660064486,Detect
128,/CRACK500_20160307_144924_1281_361.jpg,44.750158127767236,Detect
129,/CRACK500_20160307_144924_641_361.jpg,15.052732502396932,Detect
130,/CRACK500_20160307_144931_1281_1.jpg,42.89797084881395,Detect
131,/CRACK500_20160307_144931_641_721.jpg,62.76642984014209,Detect
132,/CRACK500_20160307_145059_1921_361.jpg,68.79767827529022,Detect
133,/CRACK500_20160307_145107_1281_721.jpg,38.3604660771837,Detect
134,/CRACK500_20160307_145107_1_1.jpg,32.167611846250786,Detect
135,/CRACK500_20160307_145259_1921_721.jpg,63.813995758860955,Detect
136,/CRACK500_20160307_145259_1_361.jpg,78.07460656693219,Detect
137,/CRACK500_20160307_162438_1921_1081.jpg,49.52634379989356,Detect
138,/CRACK500_20160307_162438_1921_721.jpg,64.02488367388226,Detect
139,/CRACK500_20160307_163537_1281_721.jpg,46.09807288685365,Detect
140,/CRACK500_20160307_163537_641_361.jpg,33.38461538461539,Detect
141,/CRACK500_20160307_163537_641_721.jpg,37.2121325594458,Detect
142,/CRACK500_20160307_163627_641_721.jpg,32.600959306823455,Detect
143,/CRACK500_20160307_163641_1921_361.jpg,32.98989498712106,Detect
144,/CRACK500_20160307_164214_1281_1081.jpg,33.39837398373984,Detect
145,/CRACK500_20160307_164214_1_721.jpg,18.32951163584915,Detect
146,/CRACK500_20160307_164226_1921_721.jpg,21.395446880269812,Detect
147,/CRACK500_20160307_164226_1_721.jpg,1.8813812091315818,Detect
148,/CRACK500_20160307_164226_641_721.jpg,14.206642066420663,Detect
149,/CRACK500_20160307_164301_641_361.jpg,72.29414119845188,Detect
150,/CRACK500_20160307_164334_641_1.jpg,49.93890020366599,Detect
151,/CRACK500_20160307_164334_641_361.jpg,44.135367260607616,Detect
152,/CRACK500_20160307_164400_641_1.jpg,25.835601524224277,Detect
153,/CRACK500_20160307_164517_1921_361.jpg,38.691921644811394,Detect
154,/CRACK500_20160308_072824_641_1.jpg,71.03352920843416,Detect
155,/CRACK500_20160308_072921_1281_1081.jpg,65.96989966555184,Detect
156,/CRACK500_20160308_072921_1281_361.jpg,28.060671722643555,Detect
157,/CRACK500_20160308_072921_641_1081.jpg,45.31224163589263,Detect
158,/CRACK500_20160308_072921_641_721.jpg,44.35595339959192,Detect
159,/CRACK500_20160308_072951_641_721.jpg,45.372013248166546,Detect
160,/CRACK500_20160308_073014_1281_721.jpg,60.29422718808194,Detect
161,/CRACK500_20160308_073245_1_361.jpg,48.31328570136565,Detect
162,/CRACK500_20160308_073245_641_1.jpg,52.6117393645665,Detect
163,/CRACK500_20160308_073356_1281_1081.jpg,46.37319316688568,Detect
164,/CRACK500_20160308_073356_641_1.jpg,46.18272841051314,Detect
165,/CRACK500_20160308_073406_641_721.jpg,47.623791969712066,Detect
166,/CRACK500_20160308_073532_1_361.jpg,8.999572466866182,Detect
167,/CRACK500_20160308_073736_1281_361.jpg,55.82806412467267,Detect
168,/CRACK500_20160308_073736_641_721.jpg,21.574132777828094,Detect
169,/CRACK500_20160308_074321_1921_361.jpg,51.90156599552572,Detect
170,/CRACK500_20160308_074330_1921_721.jpg,18.897915930766512,Detect
171,/CRACK500_20160308_074702_1281_361.jpg,55.32753714002246,Detect
172,/CRACK500_20160308_074702_1921_361.jpg,53.049627868194314,Detect
173,/CRACK500_20160308_074702_641_721.jpg,59.94181559104672,Detect
174,/CRACK500_20160308_155720_1281_361.jpg,50.51577979777346,Detect
175,/CRACK500_20160308_155720_1_1.jpg,73.91645066007595,Detect
176,/CRACK500_20160308_155720_641_721.jpg,52.06283719454141,Detect
177,/CRACK500_20160308_155731_1281_1.jpg,82.06767107999798,Detect
178,/CRACK500_20160308_155731_641_1081.jpg,60.27751646284102,Detect
179,/CRACK500_20160308_155737_1281_1.jpg,43.10838445807771,Detect
180,/CRACK500_20160308_155737_1281_361.jpg,24.207781789009225,Detect
181,/CRACK500_20160308_155737_1281_721.jpg,43.202376130687185,Detect
182,/CRACK500_20160308_155737_1921_1.jpg,7.357774968394438,Detect
183,/CRACK500_20160308_155737_1_1081.jpg,41.71562867215041,Detect
184,/CRACK500_20160308_155737_641_721.jpg,63.336504915953064,Detect
185,/CRACK500_20160308_155828_1281_721.jpg,50.28678304239401,Detect
186,/CRACK500_20160308_155836_1921_361.jpg,0.0,No_detect
187,/CRACK500_20160308_155836_1921_721.jpg,31.278769507129223,Detect
188,/CRACK500_20160308_160053_1_361.jpg,68.10473815461347,Detect
189,/CRACK500_20160308_160128_641_361.jpg,17.169811320754715,Detect
190,/CRACK500_20160308_160128_641_721.jpg,35.58879178304352,Detect
191,/CRACK500_20160310_114418_641_361.jpg,21.195792964095126,Detect
192,/CRACK500_20160310_114441_641_1.jpg,29.56683902687124,Detect
193,/CRACK500_20160310_114441_641_1081.jpg,16.13940403054487,Detect
194,/CRACK500_20160310_114446_641_1081.jpg,17.425754928874472,Detect
195,/CRACK500_20160310_114505_641_361.jpg,40.15421115065243,Detect
196,/CRACK500_20160310_114658_641_721.jpg,25.0,Detect
197,/CRACK500_20160316_141721_1_721.jpg,46.828242858909356,Detect
198,/CRACK500_20160316_141721_641_721.jpg,55.46014257939079,Detect
199,/CRACK500_20160316_142009_1281_361.jpg,57.7472841623785,Detect
200,/CRACK500_20160316_142009_1281_721.jpg,61.55157715260017,Detect
201,/CRACK500_20160316_142027_1281_721.jpg,0.0,No_detect
202,/CRACK500_20160316_142449_1_361.jpg,49.99339585259543,Detect
203,/CRACK500_20160316_142539_1_721.jpg,37.348423605497175,Detect
204,/CRACK500_20160316_143433_641_361.jpg,47.06609866703312,Detect
205,/CRACK500_20160316_143445_1281_361.jpg,69.53875171467764,Detect
206,/CRACK500_20160316_143527_641_1.jpg,46.71052631578947,Detect
207,/CRACK500_20160316_143547_1281_1081.jpg,69.68781470292045,Detect
208,/CRACK500_20160316_143603_1921_361.jpg,47.805159799768965,Detect
209,/CRACK500_20160316_143624_1_641.jpg,52.841099564197116,Detect
210,/CRACK500_20160316_143629_1281_721.jpg,41.52823920265781,Detect
211,/CRACK500_20160316_143629_1921_721.jpg,33.680947012401354,Detect
212,/CRACK500_20160316_144203_1281_721.jpg,73.35302013422819,Detect
213,/CRACK500_20160316_144212_1921_721.jpg,68.30887491264849,Detect
214,/CRACK500_20160316_144212_641_721.jpg,64.34970837592448,Detect
215,/CRACK500_20160316_144230_641_1.jpg,44.02048923269915,Detect
216,/CRACK500_20160316_144241_641_361.jpg,33.48837209302326,Detect
217,/CRACK500_20160316_144431_641_1081.jpg,57.48868433097696,Detect
218,/CRACK500_20160316_183217_1281_1.jpg,19.57545461131638,Detect
219,/CRACK500_20160318_084343_1281_361.jpg,55.59118912988438,Detect
220,/CRACK500_20160318_181602_1281_361.jpg,58.93225702884924,Detect
221,/CRACK500_20160318_181627_1_721.jpg,67.76758409785933,Detect
222,/CRACK500_20160318_181632_1_1.jpg,81.77238873097542,Detect
223,/CRACK500_20160318_181632_1_361.jpg,81.81580324437468,Detect
224,/CRACK500_20160318_181632_641_1.jpg,14.429361488185016,Detect
225,/CRACK500_20160321_183951_1_361.jpg,81.14959104121134,Detect
226,/CRACK500_20160321_185457_1281_1.jpg,61.054072553045856,Detect
227,/CRACK500_20160321_185457_1921_1.jpg,36.203421365445244,Detect
228,/CRACK500_20160321_185518_1921_721.jpg,74.40900754024862,Detect
229,/CRACK500_20160321_185518_1_721.jpg,0.0,No_detect
230,/CRACK500_20160321_185534_1281_721.jpg,59.82430453879941,Detect
231,/CRACK500_20160321_185557_1_361.jpg,67.57322175732217,Detect
232,/CRACK500_20160321_185557_641_721.jpg,77.89133942980096,Detect
233,/CRACK500_20160321_185637_1_1081.jpg,55.19627987455391,Detect
234,/CRACK500_20160324_165857_1281_361.jpg,73.93469839513006,Detect
235,/CRACK500_20160324_165857_641_361.jpg,71.52073155455344,Detect
236,/CRACK500_20160324_170309_641_1.jpg,49.69825477083673,Detect
237,/CRACK500_20160324_170309_641_361.jpg,41.1219763252702,Detect
238,/CRACK500_20160324_170309_641_721.jpg,48.19766679774545,Detect
239,/CRACK500_20160324_170323_1_721.jpg,60.649115475692994,Detect
240,/CRACK500_20160324_170347_1281_361.jpg,47.9052573932092,Detect
241,/CRACK500_20160324_170347_1281_721.jpg,25.05578159863499,Detect
242,/CRACK500_20160324_170542_1_721.jpg,10.414333706606943,Detect
243,/CRACK500_20160325_185829_641_361.jpg,1.218001651527663,Detect
244,/CRACK500_20160326_141812_1281_721.jpg,0.0,No_detect
245,/CRACK500_20160326_141812_1921_721.jpg,0.0,No_detect
246,/CRACK500_20160326_142309_1281_721.jpg,70.36490969406562,Detect
247,/CRACK500_20160326_142354_641_1081.jpg,0.0,NoMis_detect
248,/CRACK500_20160326_142403_1921_361.jpg,9.545454545454547,Detect
249,/CRACK500_20160326_150104_1921_361.jpg,36.942432329393824,Detect
250,/CRACK500_20160326_150104_1_361.jpg,21.351226817186962,Detect
251,/CRACK500_20160326_162529_641_361.jpg,51.70855303704718,Detect
252,/CRACK500_20160326_162532_1921_361.jpg,35.03398010440264,Detect
253,/CRACK500_20160326_162532_1_721.jpg,70.46187683284457,Detect
254,/CRACK500_20160326_174634_1921_361.jpg,0.0,No_detect
255,/CRACK500_20160326_174634_641_721.jpg,0.0,No_detect
256,/CRACK500_20160328_150820_641_361.jpg,73.0593607305936,Detect
257,/CRACK500_20160328_150821_1281_361.jpg,68.65435356200528,Detect
258,/CRACK500_20160328_150821_1_721.jpg,63.95475741641036,Detect
259,/CRACK500_20160328_150821_641_361.jpg,70.79030226700252,Detect
260,/CRACK500_20160328_150827_1281_1081.jpg,84.56526308414489,Detect
261,/CRACK500_20160328_150927_1281_721.jpg,10.127057058465,Detect
262,/CRACK500_20160328_150932_1921_361.jpg,16.01471275105091,Detect
263,/CRACK500_20160328_150932_641_361.jpg,47.69933263083948,Detect
264,/CRACK500_20160328_150933_1921_361.jpg,10.865169735021816,Detect
265,/CRACK500_20160328_150940_1281_361.jpg,12.711864406779661,Detect
266,/CRACK500_20160328_150940_1_1081.jpg,9.768256534626785,Detect
267,/CRACK500_20160328_150940_641_1081.jpg,0.0,No_detect
268,/CRACK500_20160328_150940_641_361.jpg,27.026704104187825,Detect
269,/CRACK500_20160328_151013_361_1921.jpg,0.0,No_detect
270,/CRACK500_20160328_151020_641_721.jpg,43.15292408281874,Detect
271,/CRACK500_20160328_151027_1921_1.jpg,32.32532751091703,Detect
272,/CRACK500_20160328_151027_641_361.jpg,39.88870991360375,Detect
273,/CRACK500_20160328_151056_1_361.jpg,48.80570929216429,Detect
274,/CRACK500_20160328_151056_641_1081.jpg,47.44174265450861,Detect
275,/CRACK500_20160328_151057_1281_721.jpg,48.173498995610444,Detect
276,/CRACK500_20160328_151151_1921_721.jpg,50.51062942892872,Detect
277,/CRACK500_20160328_151151_1_1.jpg,62.64824550678567,Detect
278,/CRACK500_20160328_151151_641_1081.jpg,56.38366817887233,Detect
279,/CRACK500_20160328_151151_641_361.jpg,57.07633868398481,Detect
280,/CRACK500_20160328_151201_1281_721.jpg,30.42287764519822,Detect
281,/CRACK500_20160328_151201_1_1.jpg,77.92135384211734,Detect
282,/CRACK500_20160328_151241_1_1.jpg,14.776768075859344,Detect
283,/CRACK500_20160328_151241_641_721.jpg,48.52100961886165,Detect
284,/CRACK500_20160328_151243_1_361.jpg,76.9571342322399,Detect
285,/CRACK500_20160328_151244_1921_1081.jpg,5.600511073253833,Detect
286,/CRACK500_20160328_151244_641_721.jpg,74.04366812227074,Detect
287,/CRACK500_20160328_151247_641_1.jpg,59.129364713121056,Detect
288,/CRACK500_20160328_151343_1281_1.jpg,14.580113343637299,Detect
289,/CRACK500_20160328_151343_641_721.jpg,49.481431917029106,Detect
290,/CRACK500_20160328_151355_1281_361.jpg,56.136316837119914,Detect
291,/CRACK500_20160328_151355_641_721.jpg,42.27407407407407,Detect
292,/CRACK500_20160328_151409_1921_1081.jpg,43.7777511100444,Detect
293,/CRACK500_20160328_151413_1_361.jpg,62.474193417803505,Detect
294,/CRACK500_20160328_151413_641_721.jpg,52.880895116595205,Detect
295,/CRACK500_20160328_151423_641_1081.jpg,49.69161653849083,Detect
296,/CRACK500_20160328_151504_1_361.jpg,34.071381361533376,Detect
297,/CRACK500_20160328_151657_1281_1.jpg,41.33275261324042,Detect
298,/CRACK500_20160328_151657_1921_721.jpg,20.081967213114755,Detect
299,/CRACK500_20160328_151657_1_361.jpg,26.23550401427297,Detect
300,/CRACK500_20160328_151657_641_361.jpg,37.17459971680645,Detect
301,/CRACK500_20160328_151657_641_721.jpg,17.23293922422734,Detect
302,/CRACK500_20160328_151728_1921_721.jpg,70.97729516288253,Detect
303,/CRACK500_20160328_151808_1281_721.jpg,23.657007286900527,Detect
304,/CRACK500_20160328_152022_1921_1.jpg,71.0989885214229,Detect
305,/CRACK500_20160328_152022_641_721.jpg,64.02798232695139,Detect
306,/CRACK500_20160328_152305_1921_361.jpg,70.5253149512717,Detect
307,/CRACK500_20160328_152308_1_361.jpg,60.8534824972934,Detect
308,/CRACK500_20160328_152322_1281_721.jpg,40.59302568385884,Detect
309,/CRACK500_20160328_152322_1_721.jpg,57.65993265993266,Detect
310,/CRACK500_20160328_152328_1281_361.jpg,71.64789849325932,Detect
311,/CRACK500_20160328_152328_1921_361.jpg,52.39544944720398,Detect
312,/CRACK500_20160328_152328_641_361.jpg,50.754975978037066,Detect
313,/CRACK500_20160328_152511_1921_721.jpg,0.8553654743390358,Detect
314,/CRACK500_20160328_153020_1921_361.jpg,60.97525683692664,Detect
315,/CRACK500_20160328_153241_1281_721.jpg,83.53061654769435,Detect
316,/CRACK500_20160328_153327_1_721.jpg,64.6038302666166,Detect
317,/CRACK500_20160328_153357_1281_361.jpg,57.47670574090773,Detect
318,/CRACK500_20160328_153357_641_1.jpg,63.405839933798326,Detect
319,/CRACK500_20160328_153404_641_721.jpg,76.08701570965722,Detect
320,/CRACK500_20160328_153421_641_1.jpg,74.56778347442471,Detect
321,/CRACK500_20160328_153524_641_361.jpg,71.08181818181818,Detect
322,/CRACK500_20160328_153533_1281_1.jpg,51.19843069944216,Detect
323,/CRACK500_20160328_153533_1281_721.jpg,29.676639468117255,Detect
324,/CRACK500_20160328_153533_1_1081.jpg,59.33709045754131,Detect
325,/CRACK500_20160328_153536_1281_1081.jpg,60.95265259555048,Detect
326,/CRACK500_20160328_153536_1_1081.jpg,0.0,No_detect
327,/CRACK500_20160328_153536_641_1081.jpg,38.986180271918535,Detect
328,/CRACK500_20160328_153540_641_361.jpg,68.90069472823866,Detect
329,/CRACK500_20160328_153540_641_721.jpg,35.96938775510204,Detect
330,/CRACK500_20160328_153544_1_1081.jpg,27.709790209790206,Detect
331,/CRACK500_20160328_153544_1_721.jpg,57.49472639285271,Detect
332,/CRACK500_20160328_153548_1281_721.jpg,64.92729831144464,Detect
333,/CRACK500_20160328_153548_1921_721.jpg,77.37663960024985,Detect
334,/CRACK500_20160328_153553_1281_721.jpg,77.34453781512605,Detect
335,/CRACK500_20160328_153556_1_361.jpg,77.77493278709512,Detect
336,/CRACK500_20160328_153559_1281_361.jpg,69.15550978372812,Detect
337,/CRACK500_20160328_153559_1_361.jpg,74.23068994964515,Detect
338,/CRACK500_20160328_153604_1_361.jpg,50.62185981385389,Detect
339,/CRACK500_20160328_153604_641_1.jpg,61.54006243496358,Detect
340,/CRACK500_20160328_153604_641_721.jpg,55.454864769933266,Detect
341,/CRACK500_20160328_153612_1281_1081.jpg,60.986037811477054,Detect
342,/CRACK500_20160328_153616_1281_361.jpg,66.72123379140999,Detect
343,/CRACK500_20160328_153623_1_721.jpg,68.50602676103064,Detect
344,/CRACK500_20160328_153629_1921_361.jpg,81.7190939430519,Detect
345,/CRACK500_20160328_153645_1_361.jpg,71.49086078946608,Detect
346,/CRACK500_20160328_153657_1921_1081.jpg,69.04884849736652,Detect
347,/CRACK500_20160328_153702_1281_721.jpg,45.20547945205479,Detect
348,/CRACK500_20160328_153702_1_1081.jpg,65.23101647247891,Detect
349,/CRACK500_20160328_153706_1281_1.jpg,14.490772385509226,Detect
350,/CRACK500_20160328_153706_1281_1081.jpg,75.03205853511352,Detect
351,/CRACK500_20160328_153706_1921_1.jpg,56.78635645398572,Detect
352,/CRACK500_20160328_153714_1_1.jpg,48.1159631955601,Detect
353,/CRACK500_20160328_153714_1_1081.jpg,36.89005558987029,Detect
354,/CRACK500_20160328_153714_641_721.jpg,40.17642341619887,Detect
355,/CRACK500_20160328_153718_1281_1.jpg,63.92024981984146,Detect
356,/CRACK500_20160328_153718_1921_1.jpg,69.76067270375161,Detect
357,/CRACK500_20160328_153724_1_1081.jpg,56.34491185198115,Detect
358,/CRACK500_20160328_153724_641_721.jpg,63.82923673997413,Detect
359,/CRACK500_20160328_153813_1281_1081.jpg,76.16701046680419,Detect
360,/CRACK500_20160328_153813_1921_1081.jpg,71.43873246345531,Detect
361,/CRACK500_20160328_153821_1_1.jpg,71.82372648397904,Detect
362,/CRACK500_20160328_153829_1921_361.jpg,62.11691259931895,Detect
363,/CRACK500_20160328_153829_641_1.jpg,67.55747691098448,Detect
364,/CRACK500_20160328_153845_1281_721.jpg,43.952865559721474,Detect
365,/CRACK500_20160328_153845_1_361.jpg,47.054930509596296,Detect
366,/CRACK500_20160328_153845_641_721.jpg,81.02135284455726,Detect
367,/CRACK500_20160328_153848_1921_1.jpg,35.694822888283376,Detect
368,/CRACK500_20160328_153915_1921_721.jpg,77.30230297794218,Detect
369,/CRACK500_20160328_153918_1_361.jpg,66.47128349856479,Detect
370,/CRACK500_20160328_153918_1_721.jpg,75.74324324324324,Detect
371,/CRACK500_20160328_154011_1921_1.jpg,73.9985854819006,Detect
372,/CRACK500_20160328_154159_1921_1081.jpg,29.763381120095247,Detect
373,/CRACK500_20160328_154159_1_361.jpg,74.59370424597364,Detect
374,/CRACK500_20160328_154202_1281_1.jpg,66.61496704148895,Detect
375,/CRACK500_20160328_154202_1281_1081.jpg,69.07967514772145,Detect
376,/CRACK500_20160328_154202_1921_361.jpg,68.32635983263599,Detect
377,/CRACK500_20160328_154202_641_1081.jpg,57.470131789629264,Detect
378,/CRACK500_20160328_154318_1281_361.jpg,64.09495548961425,Detect
379,/CRACK500_20160328_154318_641_1.jpg,66.59776055124892,Detect
380,/CRACK500_20160328_154318_641_721.jpg,48.48011363636363,Detect
381,/CRACK500_20160328_154321_1281_1.jpg,14.138349514563107,Detect
382,/CRACK500_20160328_154334_641_721.jpg,47.67203012666895,Detect
383,/CRACK500_20160328_154352_1281_721.jpg,59.39135026160418,Detect
384,/CRACK500_20160328_154356_1921_721.jpg,32.79579689018465,Detect
385,/CRACK500_20160328_154429_641_721.jpg,67.48982611912689,Detect
386,/CRACK500_20160328_154454_1_721.jpg,26.646706586826348,Detect
387,/CRACK500_20160328_154454_721_1.jpg,31.739488870568838,Detect
388,/CRACK500_20160328_154535_1281_721.jpg,45.44500524711409,Detect
